FA1,GGBS,SF,MK,FA2,CA,Molarity,NaOH,Na2SiO3,Water,F_V (vol%),F_D,F_L,F_M,days,Tem,Com
165.0,385.0,0.0,0.0,1453.0,0.0,12.0,20.1,108.5,135.4,0.0,0.0,0.0,0.0,14.0,20,98.6
0.0,550.0,0.0,0.0,1453.0,0.0,12.0,20.1,108.5,135.4,0.0,0.0,0.0,0.0,14.0,20,85.4
528.0,0.0,0.0,0.0,1453.0,0.0,12.0,13.4,72.3,178.3,0.0,0.0,0.0,0.0,28.0,20,18.9
369.6,158.4,0.0,0.0,1453.0,0.0,12.0,13.4,72.3,178.3,0.0,0.0,0.0,0.0,28.0,20,32.3
264.0,264.0,0.0,0.0,1453.0,0.0,12.0,13.4,72.3,178.3,0.0,0.0,0.0,0.0,28.0,20,88.0
158.4,369.6,0.0,0.0,1453.0,0.0,12.0,13.4,72.3,178.3,0.0,0.0,0.0,0.0,28.0,20,70.5
0.0,528.0,0.0,0.0,1453.0,0.0,12.0,13.4,72.3,178.3,0.0,0.0,0.0,0.0,28.0,20,64.1
550.0,0.0,0.0,0.0,1453.0,0.0,12.0,20.1,108.5,135.4,0.0,0.0,0.0,0.0,28.0,20,23.2
385.0,165.0,0.0,0.0,1453.0,0.0,12.0,20.1,108.5,135.4,0.0,0.0,0.0,0.0,28.0,20,74.3
275.0,275.0,0.0,0.0,1453.0,0.0,12.0,20.1,108.5,135.4,0.0,0.0,0.0,0.0,28.0,20,105.8
165.0,385.0,0.0,0.0,1453.0,0.0,12.0,20.1,108.5,135.4,0.0,0.0,0.0,0.0,28.0,20,103.4
0.0,550.0,0.0,0.0,1453.0,0.0,12.0,20.1,108.5,135.4,0.0,0.0,0.0,0.0,28.0,20,96.3
474.0,0.0,0.0,46.2,793.0,793.0,12.0,61.6,0.0,163.0,0.0,0.0,0.0,0.0,1.0,20,26.5
474.0,0.0,0.0,46.2,793.0,793.0,12.0,61.6,0.0,163.0,0.0,0.0,0.0,0.0,7.0,20,28.3
474.0,0.0,0.0,46.2,793.0,793.0,12.0,61.6,0.0,163.0,0.0,0.0,0.0,0.0,28.0,20,29.4
474.0,0.0,0.0,46.2,793.0,793.0,12.0,61.6,0.0,163.0,0.0,0.0,0.0,0.0,1.0,20,20.1
474.0,0.0,0.0,46.2,793.0,793.0,12.0,61.6,0.0,163.0,0.0,0.0,0.0,0.0,7.0,20,21.4
474.0,0.0,0.0,46.2,793.0,793.0,12.0,61.6,0.0,163.0,0.0,0.0,0.0,0.0,28.0,20,22.0
474.0,0.0,0.0,46.2,793.0,793.0,12.0,61.6,0.0,163.0,0.0,0.0,0.0,0.0,1.0,20,45.1
474.0,0.0,0.0,46.2,793.0,793.0,12.0,61.6,0.0,163.0,0.0,0.0,0.0,0.0,7.0,20,47.5
474.0,0.0,0.0,46.2,793.0,793.0,12.0,61.6,0.0,163.0,0.0,0.0,0.0,0.0,28.0,20,48.9
474.0,0.0,0.0,46.2,793.0,793.0,12.0,61.6,0.0,163.0,0.0,0.0,0.0,0.0,1.0,20,64.7
474.0,0.0,0.0,46.2,793.0,793.0,12.0,61.6,0.0,163.0,0.0,0.0,0.0,0.0,7.0,20,66.7
474.0,0.0,0.0,46.2,793.0,793.0,12.0,61.6,0.0,163.0,0.0,0.0,0.0,0.0,28.0,20,67.3
525.0,0.0,0.0,0.0,707.0,1060.0,12.0,64.0,96.0,74.0,0.0,0.0,0.0,0.0,7.0,20,25.1
510.0,0.0,0.0,0.0,707.0,1060.0,12.0,64.0,96.0,74.0,0.0,0.0,0.0,0.0,7.0,20,24.1
495.0,0.0,0.0,0.0,707.0,1060.0,12.0,64.0,96.0,74.0,0.0,0.0,0.0,0.0,7.0,20,23.4
487.0,0.0,0.0,0.0,707.0,1060.0,12.0,64.0,96.0,74.0,0.0,0.0,0.0,0.0,7.0,20,23.0
475.0,0.0,0.0,0.0,707.0,1060.0,12.0,64.0,96.0,74.0,0.0,0.0,0.0,0.0,7.0,20,22.6
450.0,0.0,0.0,0.0,707.0,1060.0,12.0,64.0,96.0,74.0,0.0,0.0,0.0,0.0,7.0,20,21.7
440.0,0.0,0.0,0.0,707.0,1060.0,12.0,64.0,96.0,74.0,0.0,0.0,0.0,0.0,7.0,20,19.2
430.0,0.0,0.0,0.0,707.0,1060.0,12.0,64.0,96.0,74.0,0.0,0.0,0.0,0.0,7.0,20,17.5
400.0,0.0,0.0,0.0,707.0,1060.0,12.0,64.0,96.0,74.0,0.0,0.0,0.0,0.0,7.0,20,13.7
525.0,0.0,0.0,0.0,707.0,1060.0,12.0,64.0,96.0,74.0,0.0,0.0,0.0,0.0,28.0,20,38.2
510.0,0.0,0.0,0.0,707.0,1060.0,12.0,64.0,96.0,74.0,0.0,0.0,0.0,0.0,28.0,20,34.6
495.0,0.0,0.0,0.0,707.0,1060.0,12.0,64.0,96.0,74.0,0.0,0.0,0.0,0.0,28.0,20,33.7
487.0,0.0,0.0,0.0,707.0,1060.0,12.0,64.0,96.0,74.0,0.0,0.0,0.0,0.0,28.0,20,33.2
475.0,0.0,0.0,0.0,707.0,1060.0,12.0,64.0,96.0,74.0,0.0,0.0,0.0,0.0,28.0,20,32.0
450.0,0.0,0.0,0.0,707.0,1060.0,12.0,64.0,96.0,74.0,0.0,0.0,0.0,0.0,28.0,20,30.7
440.0,0.0,0.0,0.0,707.0,1060.0,12.0,64.0,96.0,74.0,0.0,0.0,0.0,0.0,28.0,20,29.8
430.0,0.0,0.0,0.0,707.0,1060.0,12.0,64.0,96.0,74.0,0.0,0.0,0.0,0.0,28.0,20,28.2
400.0,0.0,0.0,0.0,707.0,1060.0,12.0,64.0,96.0,74.0,0.0,0.0,0.0,0.0,28.0,20,21.9
175.0,75.0,0.0,0.0,806.0,1088.0,16.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,3.0,20,27.2
200.0,85.0,0.0,0.0,793.0,1070.0,16.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,3.0,20,26.4
233.0,100.0,0.0,0.0,776.0,1046.0,16.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,3.0,20,24.6
280.0,120.0,0.0,0.0,751.0,1013.0,16.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,3.0,20,18.9
350.0,150.0,0.0,0.0,714.0,963.0,16.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,3.0,20,17.8
466.0,200.0,0.0,0.0,652.0,880.0,16.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,3.0,20,13.9
175.0,75.0,0.0,0.0,806.0,1088.0,16.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,7.0,20,46.1
200.0,85.0,0.0,0.0,793.0,1070.0,16.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,7.0,20,42.6
233.0,100.0,0.0,0.0,776.0,1046.0,16.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,7.0,20,37.5
280.0,120.0,0.0,0.0,751.0,1013.0,16.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,7.0,20,28.6
350.0,150.0,0.0,0.0,714.0,963.0,16.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,7.0,20,24.7
466.0,200.0,0.0,0.0,652.0,880.0,16.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,7.0,20,22.5
175.0,75.0,0.0,0.0,806.0,1088.0,16.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,28.0,20,60.0
200.0,85.0,0.0,0.0,793.0,1070.0,16.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,28.0,20,52.5
233.0,100.0,0.0,0.0,776.0,1046.0,16.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,28.0,20,46.2
280.0,120.0,0.0,0.0,751.0,1013.0,16.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,28.0,20,38.2
350.0,150.0,0.0,0.0,714.0,963.0,16.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,28.0,20,34.6
466.0,200.0,0.0,0.0,652.0,880.0,16.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,28.0,20,30.6
175.0,75.0,0.0,0.0,806.0,1088.0,16.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,56.0,20,64.1
200.0,85.0,0.0,0.0,793.0,1070.0,16.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,56.0,20,56.3
233.0,100.0,0.0,0.0,776.0,1046.0,16.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,56.0,20,48.9
280.0,120.0,0.0,0.0,751.0,1013.0,16.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,56.0,20,45.0
350.0,150.0,0.0,0.0,714.0,963.0,16.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,56.0,20,39.5
466.0,200.0,0.0,0.0,652.0,880.0,16.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,56.0,20,31.8
170.0,690.0,0.0,46.0,900.0,0.0,12.0,46.0,316.0,88.0,0.0,0.0,0.0,0.0,28.0,20,102.0
170.0,690.0,0.0,46.0,900.0,0.0,12.0,46.0,316.0,88.0,1.0,0.2,13.0,203.0,28.0,20,110.0
170.0,690.0,0.0,46.0,900.0,0.0,12.0,46.0,316.0,88.0,2.0,0.2,13.0,203.0,28.0,20,129.0
170.0,690.0,0.0,46.0,900.0,0.0,12.0,46.0,316.0,88.0,3.0,0.2,13.0,203.0,28.0,20,156.0
165.0,650.0,0.0,90.0,900.0,0.0,12.0,46.0,316.0,88.0,2.0,0.2,13.0,203.0,28.0,20,103.0
146.0,585.0,0.0,181.0,900.0,0.0,12.0,46.0,316.0,88.0,2.0,0.2,13.0,203.0,28.0,20,142.0
126.0,505.0,0.0,272.0,900.0,0.0,12.0,46.0,316.0,88.0,2.0,0.2,13.0,203.0,28.0,20,156.0
300.0,100.0,0.0,0.0,525.0,1225.0,8.0,78.0,195.0,0.0,0.0,0.0,0.0,0.0,28.0,20,25.2
375.0,125.0,0.0,0.0,495.0,1155.0,8.0,78.0,195.0,0.0,0.0,0.0,0.0,0.0,28.0,20,27.4
500.0,167.0,0.0,0.0,445.0,1038.0,8.0,78.0,195.0,0.0,0.0,0.0,0.0,0.0,28.0,20,28.5
200.0,200.0,0.0,0.0,525.0,1225.0,8.0,78.0,195.0,0.0,0.0,0.0,0.0,0.0,28.0,20,49.8
250.0,250.0,0.0,0.0,495.0,1155.0,8.0,78.0,195.0,0.0,0.0,0.0,0.0,0.0,28.0,20,58.1
333.0,333.0,0.0,0.0,445.0,1038.0,8.0,78.0,195.0,0.0,0.0,0.0,0.0,0.0,28.0,20,61.3
100.0,300.0,0.0,0.0,525.0,1225.0,8.0,78.0,195.0,0.0,0.0,0.0,0.0,0.0,28.0,20,65.2
125.0,375.0,0.0,0.0,495.0,1155.0,8.0,78.0,195.0,0.0,0.0,0.0,0.0,0.0,28.0,20,71.2
167.0,500.0,0.0,0.0,445.0,1038.0,8.0,78.0,195.0,0.0,0.0,0.0,0.0,0.0,28.0,20,79.6
175.0,75.0,0.0,0.0,806.0,1088.0,12.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,28.0,20,64.3
200.0,85.0,0.0,0.0,793.0,1070.0,12.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,28.0,20,47.2
233.0,100.0,0.0,0.0,776.0,1046.0,12.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,28.0,20,38.6
280.0,120.0,0.0,0.0,751.0,1013.0,12.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,28.0,20,33.2
350.0,150.0,0.0,0.0,714.0,1003.0,12.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,28.0,20,29.8
466.0,200.0,0.0,0.0,652.0,880.0,12.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,28.0,20,26.5
0.0,300.0,0.0,0.0,990.0,990.0,0.0,0.0,111.0,66.0,0.0,0.0,0.0,0.0,28.0,20,48.5
0.0,400.0,0.0,0.0,885.0,885.0,0.0,0.0,148.0,88.0,0.0,0.0,0.0,0.0,28.0,20,69.2
0.0,500.0,0.0,0.0,780.0,780.0,0.0,0.0,185.0,110.0,0.0,0.0,0.0,0.0,28.0,20,73.8
0.0,300.0,0.0,0.0,990.0,990.0,0.0,0.0,111.0,66.0,0.0,0.0,0.0,0.0,28.0,20,67.5
0.0,400.0,0.0,0.0,885.0,885.0,0.0,0.0,148.0,88.0,0.0,0.0,0.0,0.0,28.0,20,73.6
0.0,500.0,0.0,0.0,780.0,780.0,0.0,0.0,185.0,110.0,0.0,0.0,0.0,0.0,28.0,20,89.8
160.0,1000.0,0.0,100.0,1060.0,0.0,12.0,480.0,74.0,74.0,3.0,0.2,13.0,203.0,7.0,20,124.5
160.0,1000.0,0.0,100.0,1060.0,0.0,12.0,480.0,74.0,74.0,3.0,0.2,13.0,203.0,14.0,20,134.2
160.0,1000.0,0.0,100.0,1060.0,0.0,12.0,480.0,74.0,74.0,3.0,0.2,13.0,203.0,28.0,20,151.2
160.0,1000.0,0.0,100.0,1060.0,0.0,12.0,480.0,74.0,74.0,3.0,0.2,13.0,203.0,56.0,20,154.2
172.0,688.0,0.0,45.0,905.0,0.0,12.0,45.0,314.0,87.0,1.0,0.2,13.0,203.0,28.0,20,108.5
172.0,688.0,0.0,45.0,905.0,0.0,12.0,45.0,314.0,87.0,2.0,0.2,13.0,203.0,28.0,20,127.6
172.0,688.0,0.0,45.0,905.0,0.0,12.0,45.0,314.0,87.0,3.0,0.2,13.0,203.0,28.0,20,154.9
172.0,652.0,0.0,90.0,905.0,0.0,12.0,45.0,314.0,87.0,2.0,0.2,13.0,203.0,28.0,20,104.5
172.0,580.0,0.0,180.0,905.0,0.0,12.0,45.0,314.0,87.0,2.0,0.2,13.0,203.0,28.0,20,137.9
172.0,508.0,0.0,270.0,905.0,0.0,12.0,45.0,314.0,87.0,2.0,0.2,13.0,203.0,28.0,20,153.9
172.0,688.0,0.0,45.0,905.0,0.0,12.0,45.0,314.0,97.0,1.0,0.2,13.0,203.0,28.0,20,143.5
172.0,688.0,0.0,45.0,905.0,0.0,12.0,45.0,314.0,97.0,2.0,0.2,13.0,203.0,28.0,20,149.7
172.0,688.0,0.0,45.0,905.0,0.0,12.0,45.0,314.0,97.0,3.0,0.2,13.0,203.0,28.0,20,156.2
172.0,688.0,0.0,45.0,905.0,0.0,12.0,45.0,314.0,97.0,1.0,0.2,13.0,203.0,28.0,20,142.1
172.0,688.0,0.0,45.0,905.0,0.0,12.0,45.0,314.0,97.0,2.0,0.2,13.0,203.0,28.0,20,158.9
172.0,688.0,0.0,45.0,905.0,0.0,12.0,45.0,314.0,97.0,3.0,0.2,13.0,203.0,28.0,20,168.5
172.0,688.0,0.0,45.0,905.0,0.0,12.0,45.0,314.0,97.0,1.0,0.2,13.0,203.0,28.0,20,145.9
172.0,688.0,0.0,45.0,905.0,0.0,12.0,45.0,314.0,97.0,2.0,0.2,13.0,203.0,28.0,20,161.6
172.0,688.0,0.0,45.0,905.0,0.0,12.0,45.0,314.0,97.0,3.0,0.2,13.0,203.0,28.0,20,170.4
640.0,0.0,0.0,0.0,91.4,228.6,10.0,576.0,864.0,0.0,0.0,0.0,0.0,0.0,28.0,20,48.0
560.0,0.0,0.0,0.0,80.0,200.0,10.0,624.0,936.0,0.0,0.0,0.0,0.0,0.0,28.0,20,53.0
480.0,0.0,0.0,0.0,68.6,171.4,10.0,672.0,1008.0,0.0,0.0,0.0,0.0,0.0,28.0,20,58.0
400.0,0.0,0.0,0.0,57.0,143.0,10.0,720.0,1080.0,0.0,0.0,0.0,0.0,0.0,28.0,20,45.0
640.0,0.0,0.0,0.0,91.4,228.6,12.0,576.0,864.0,0.0,0.0,0.0,0.0,0.0,28.0,20,63.0
560.0,0.0,0.0,0.0,80.0,200.0,12.0,624.0,936.0,0.0,0.0,0.0,0.0,0.0,28.0,20,70.0
480.0,0.0,0.0,0.0,68.6,171.4,12.0,672.0,1008.0,0.0,0.0,0.0,0.0,0.0,28.0,20,75.0
400.0,0.0,0.0,0.0,57.0,143.0,12.0,720.0,1080.0,0.0,0.0,0.0,0.0,0.0,28.0,20,68.0
640.0,0.0,0.0,0.0,91.4,228.6,14.0,576.0,864.0,0.0,0.0,0.0,0.0,0.0,28.0,20,68.0
560.0,0.0,0.0,0.0,80.0,200.0,14.0,624.0,936.0,0.0,0.0,0.0,0.0,0.0,28.0,20,72.0
480.0,0.0,0.0,0.0,68.6,171.4,14.0,672.0,1008.0,0.0,0.0,0.0,0.0,0.0,28.0,20,85.0
400.0,0.0,0.0,0.0,57.0,143.0,14.0,720.0,1080.0,0.0,0.0,0.0,0.0,0.0,28.0,20,70.0
640.0,0.0,0.0,0.0,91.4,228.6,16.0,576.0,864.0,0.0,0.0,0.0,0.0,0.0,28.0,20,60.0
560.0,0.0,0.0,0.0,80.0,200.0,16.0,624.0,936.0,0.0,0.0,0.0,0.0,0.0,28.0,20,65.0
480.0,0.0,0.0,0.0,68.6,171.4,16.0,672.0,1008.0,0.0,0.0,0.0,0.0,0.0,28.0,20,70.0
400.0,0.0,0.0,0.0,57.0,143.0,16.0,720.0,1080.0,0.0,0.0,0.0,0.0,0.0,28.0,20,68.0
490.0,0.0,0.0,0.0,73.0,154.0,12.0,490.0,1470.0,0.0,0.0,0.0,0.0,0.0,3.0,20,8.95
490.0,0.0,0.0,0.0,73.0,154.0,12.0,490.0,1470.0,0.0,0.0,0.0,0.0,0.0,28.0,20,62.8
500.0,0.0,0.0,0.0,62.5,187.5,12.0,790.0,907.0,0.0,0.0,0.0,0.0,0.0,7.0,20,29.0
500.0,0.0,0.0,0.0,62.5,187.5,12.0,790.0,907.0,0.0,0.0,0.0,0.0,0.0,28.0,20,48.0
440.0,0.0,0.0,0.0,64.0,112.0,12.0,723.0,1085.0,0.0,0.0,0.0,0.0,0.0,3.0,20,21.7
414.0,0.0,0.0,0.0,46.6,139.7,4.0,692.0,1240.0,0.0,0.0,0.0,0.0,0.0,28.0,20,52.0
414.0,0.0,0.0,0.0,44.2,132.6,4.0,684.0,1233.0,0.0,0.0,0.0,0.0,0.0,56.0,20,76.5
450.0,0.0,0.0,0.0,135.0,135.0,10.0,500.0,970.0,0.0,0.0,0.0,0.0,0.0,7.0,20,18.6
300.0,0.0,0.0,0.0,85.0,95.0,12.0,800.0,1200.0,0.0,0.0,0.0,0.0,0.0,7.0,20,18.9
300.0,0.0,0.0,0.0,85.0,95.0,12.0,800.0,1200.0,0.0,0.0,0.0,0.0,0.0,28.0,20,45.9
450.0,0.0,0.0,0.0,75.0,150.0,12.0,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,7.0,20,21.9
450.0,0.0,0.0,0.0,75.0,150.0,12.0,750.0,1000.0,0.0,0.0,0.0,0.0,0.0,28.0,20,50.4
394.29,0.0,0.0,0.0,45.06,112.64,12.0,554.4,1293.6,0.0,0.0,0.0,0.0,0.0,28.0,20,44.3
394.29,0.0,0.0,0.0,45.06,112.64,12.0,554.4,1293.6,0.0,0.0,0.0,0.0,0.0,28.0,20,48.6
370.0,0.0,0.0,0.0,60.0,150.0,14.0,620.0,1152.0,0.0,0.0,0.0,0.0,0.0,3.0,20,4.3
362.8,0.0,0.0,0.0,122.4,40.8,4.0,990.0,810.0,0.0,0.0,0.0,0.0,0.0,7.0,20,35.5
405.8,0.0,0.0,0.0,53.2,133.0,12.0,888.0,945.0,0.0,0.0,0.0,0.0,0.0,28.0,20,37.1
413.8,0.0,0.0,0.0,53.2,133.0,12.0,888.0,945.0,0.0,0.0,0.0,0.0,0.0,90.0,20,52.3
327.19,140.23,0.0,0.0,1168.55,0.0,8.0,53.42,133.55,0.0,0.0,0.0,0.0,0.0,28.0,20,54.3
327.19,140.23,0.0,0.0,1168.55,0.0,8.0,53.42,133.55,0.0,0.0,0.0,0.0,0.0,7.0,20,38.7
327.19,140.23,0.0,0.0,1168.55,0.0,8.0,53.42,133.55,0.0,0.5,0.007,9.0,1.3,7.0,20,36.6
327.19,140.23,0.0,0.0,1168.55,0.0,8.0,53.42,133.55,0.0,1.0,0.007,9.0,1.3,7.0,20,37.6
327.19,140.23,0.0,0.0,1168.55,0.0,8.0,53.42,133.55,0.0,1.5,0.007,9.0,1.3,7.0,20,39.8
327.19,140.23,0.0,0.0,1168.55,0.0,8.0,53.42,133.55,0.0,2.0,0.007,9.0,1.3,7.0,20,41.4
327.19,140.23,0.0,0.0,1168.55,0.0,8.0,53.42,133.55,0.0,2.5,0.007,9.0,1.3,7.0,20,33.2
327.19,140.23,0.0,0.0,1168.55,0.0,8.0,53.42,133.55,0.0,0.5,0.15,6.0,203.0,7.0,20,38.5
327.19,140.23,0.0,0.0,1168.55,0.0,8.0,53.42,133.55,0.0,1.0,0.15,6.0,203.0,7.0,20,43.2
327.19,140.23,0.0,0.0,1168.55,0.0,8.0,53.42,133.55,0.0,1.5,0.15,6.0,203.0,7.0,20,44.2
327.19,140.23,0.0,0.0,1168.55,0.0,8.0,53.42,133.55,0.0,2.0,0.15,6.0,203.0,7.0,20,45.4
327.19,140.23,0.0,0.0,1168.55,0.0,8.0,53.42,133.55,0.0,2.5,0.15,6.0,203.0,7.0,20,47.2
190.0,700.0,0.0,0.0,915.0,0.0,12.0,60.0,325.0,100.0,0.0,0.0,0.0,0.0,28.0,20,135.2
190.0,700.0,0.0,0.0,915.0,0.0,12.0,60.0,325.0,100.0,1.28,0.032,50.0,2.95,28.0,20,141.7
190.0,700.0,0.0,0.0,915.0,0.0,12.0,60.0,325.0,100.0,2.34,0.032,50.0,2.95,28.0,20,148.8
190.0,700.0,0.0,0.0,915.0,0.0,12.0,60.0,325.0,100.0,3.09,0.032,50.0,2.95,28.0,20,155.1
190.0,700.0,55.0,0.0,915.0,0.0,12.0,60.0,325.0,100.0,0.0,0.0,0.0,0.0,28.0,20,127.8
190.0,700.0,55.0,0.0,915.0,0.0,12.0,60.0,325.0,100.0,1.28,0.032,50.0,2.95,28.0,20,139.5
190.0,700.0,55.0,0.0,915.0,0.0,12.0,60.0,325.0,100.0,2.34,0.032,50.0,2.95,28.0,20,143.2
190.0,700.0,55.0,0.0,915.0,0.0,12.0,60.0,325.0,100.0,3.09,0.032,50.0,2.95,28.0,20,156.3
175.0,660.0,100.0,0.0,915.0,0.0,12.0,60.0,325.0,100.0,0.0,0.0,0.0,0.0,28.0,20,113.4
175.0,660.0,100.0,0.0,915.0,0.0,12.0,60.0,325.0,100.0,1.28,0.032,50.0,2.95,28.0,20,122.4
175.0,660.0,100.0,0.0,915.0,0.0,12.0,60.0,325.0,100.0,2.34,0.032,50.0,2.95,28.0,20,137.2
175.0,660.0,100.0,0.0,915.0,0.0,12.0,60.0,325.0,100.0,3.09,0.032,50.0,2.95,28.0,20,157.7
155.0,590.0,190.0,0.0,915.0,0.0,12.0,60.0,325.0,100.0,0.0,0.0,0.0,0.0,28.0,20,145.1
155.0,590.0,190.0,0.0,915.0,0.0,12.0,60.0,325.0,100.0,1.28,0.032,50.0,2.95,28.0,20,152.5
155.0,590.0,190.0,0.0,915.0,0.0,12.0,60.0,325.0,100.0,2.34,0.032,50.0,2.95,28.0,20,163.7
155.0,590.0,190.0,0.0,915.0,0.0,12.0,60.0,325.0,100.0,3.09,0.032,50.0,2.95,28.0,20,172.8
135.0,520.0,280.0,0.0,915.0,0.0,12.0,60.0,325.0,100.0,0.0,0.0,0.0,0.0,28.0,20,161.2
135.0,520.0,280.0,0.0,915.0,0.0,12.0,60.0,325.0,100.0,1.28,0.032,50.0,2.95,28.0,20,166.7
135.0,520.0,280.0,0.0,915.0,0.0,12.0,60.0,325.0,100.0,2.34,0.032,50.0,2.95,28.0,20,174.3
135.0,520.0,280.0,0.0,915.0,0.0,12.0,60.0,325.0,100.0,3.09,0.032,50.0,2.95,28.0,20,180.0
0.0,0.0,0.0,440.0,610.0,1260.0,14.0,80.0,160.0,190.0,0.0,0.0,0.0,0.0,28.0,20,53.0
0.0,0.0,0.0,440.0,610.0,1260.0,14.0,80.0,160.0,190.0,1.0,1.1,35.0,203.0,28.0,20,54.5
0.0,0.0,0.0,440.0,610.0,1260.0,14.0,80.0,160.0,190.0,2.0,1.1,35.0,203.0,28.0,20,56.2
0.0,0.0,0.0,440.0,610.0,1260.0,14.0,80.0,160.0,190.0,3.0,1.1,35.0,203.0,28.0,20,57.0
0.0,0.0,0.0,440.0,610.0,1260.0,14.0,80.0,160.0,190.0,4.0,1.1,35.0,203.0,28.0,20,52.0
230.0,767.0,53.0,0.0,922.0,0.0,12.0,84.0,336.0,58.0,0.0,0.0,0.0,0.0,28.0,20,132.7
230.0,767.0,53.0,0.0,922.0,0.0,12.0,84.0,336.0,58.0,1.0,0.2,6.0,203.0,28.0,20,136.9
230.0,767.0,53.0,0.0,922.0,0.0,12.0,84.0,336.0,58.0,2.0,0.2,6.0,203.0,28.0,20,141.9
230.0,767.0,53.0,0.0,922.0,0.0,12.0,84.0,336.0,58.0,3.0,0.2,6.0,203.0,28.0,20,139.1
230.0,767.0,53.0,0.0,922.0,0.0,12.0,84.0,336.0,58.0,1.0,0.2,13.0,203.0,28.0,20,141.8
230.0,767.0,53.0,0.0,922.0,0.0,12.0,84.0,336.0,58.0,2.0,0.2,13.0,203.0,28.0,20,159.2
230.0,767.0,53.0,0.0,922.0,0.0,12.0,84.0,336.0,58.0,3.0,0.2,13.0,203.0,28.0,20,157.7
230.0,767.0,53.0,0.0,922.0,0.0,12.0,84.0,336.0,58.0,0.0,0.0,0.0,0.0,7.0,20,112.4
230.0,767.0,53.0,0.0,922.0,0.0,12.0,84.0,336.0,58.0,1.0,0.2,6.0,200.0,7.0,20,114.2
230.0,767.0,53.0,0.0,922.0,0.0,12.0,84.0,336.0,58.0,2.0,0.2,6.0,200.0,7.0,20,119.5
230.0,767.0,53.0,0.0,922.0,0.0,12.0,84.0,336.0,58.0,3.0,0.2,6.0,200.0,7.0,20,118.5
230.0,767.0,53.0,0.0,922.0,0.0,12.0,84.0,336.0,58.0,1.0,0.2,13.0,200.0,7.0,20,122.2
230.0,767.0,53.0,0.0,922.0,0.0,12.0,84.0,336.0,58.0,2.0,0.2,13.0,200.0,7.0,20,131.8
230.0,767.0,53.0,0.0,922.0,0.0,12.0,84.0,336.0,58.0,3.0,0.2,13.0,200.0,7.0,20,129.1
647.0,0.0,216.0,0.0,1180.0,0.0,16.0,55.0,176.0,74.0,3.0,0.12,13.0,200.0,7.0,20,123.5
647.0,0.0,216.0,0.0,1180.0,0.0,16.0,55.0,176.0,74.0,3.0,0.12,13.0,200.0,14.0,20,137.8
647.0,0.0,216.0,0.0,1180.0,0.0,16.0,55.0,176.0,74.0,3.0,0.12,13.0,200.0,28.0,20,153.6
647.0,0.0,216.0,0.0,1180.0,0.0,16.0,55.0,176.0,74.0,3.0,0.12,13.0,200.0,56.0,20,158.9
394.0,0.0,0.0,0.0,554.0,1294.0,8.0,63.0,94.6,0.0,0.0,0.0,0.0,0.0,28.0,20,12.535
394.0,0.0,0.0,0.0,554.0,1294.0,8.0,52.5,105.1,0.0,0.0,0.0,0.0,0.0,28.0,20,10.58
394.0,0.0,0.0,0.0,554.0,1294.0,8.0,45.0,112.6,0.0,0.0,0.0,0.0,0.0,28.0,20,9.2
368.0,0.0,0.0,0.0,554.0,1294.0,8.0,73.6,110.4,0.0,0.0,0.0,0.0,0.0,28.0,20,8.74
368.0,0.0,0.0,0.0,554.0,1294.0,8.0,61.3,122.6,0.0,0.0,0.0,0.0,0.0,28.0,20,9.775
368.0,0.0,0.0,0.0,554.0,1294.0,8.0,52.5,131.4,0.0,0.0,0.0,0.0,0.0,28.0,20,9.775
345.0,0.0,0.0,0.0,554.0,1294.0,8.0,82.8,124.2,0.0,0.0,0.0,0.0,0.0,28.0,20,8.74
